time,x,vx,u0,roll,upos0,gx,y,vy,u1,pitch,upos1,gy,yaw,yawsp,u2,z,vz,tm,linacc,gyroacc,quatacc
16936120.00000, 0.01413, -0.10891,   -0.27930, 0.69329, -1.25514,         -0.26852, 0.09796,   0.13057, -0.45351, -1.04164,       35.91435, 60.00000, 0.07728,            0.31997, 0.33613, 0.06484,   22.59381, 1506,      3,3,3    
16946120.00000, 0.01280, -0.21714,   0.26040, 0.63811, -1.25514,          -0.26690, 0.21605,   0.08444, -0.48642, -1.04164,       35.95051, 60.00000, 0.07812,            0.31997, 0.33482, 0.01641,   22.77913, 1509,      3,3,3    
16956120.00000, 0.01125, -0.17016,   0.35521, 0.58922, -1.25514,          -0.26536, 0.21688,   -0.17141, -0.49483, -1.04164,      35.93775, 60.00000, 0.07861,            0.32997, 0.33344, 0.00946,   22.81239, 1509,      3,3,3    
16966120.00000, 0.00961, -0.16397,   0.16621, 0.54198, -1.15837,          -0.26331, 0.21266,   0.10478, -0.50945, -0.78377,       35.87198, 60.00000, 0.07597,            0.30997, 0.33030, -0.12581,   23.32748, 1517,      3,3,3    
16976120.00000, 0.00838, -0.08925,   0.10595, 0.48867, -1.15837,          -0.26164, 0.12986,   0.08319, -0.52665, -0.78377,       35.86600, 60.00000, 0.07615,            0.31997, 0.32714, -0.16346,   23.48257, 1519,      3,3,3    
16986120.00000, 0.00656, -0.26354,   -0.26179, 0.45591, -1.15837,         -0.26001, 0.17972,   0.16349, -0.56008, -0.78377,       35.93297, 60.00000, 0.07555,            0.31997, 0.32539, 0.00388,   22.87367, 1510,      3,3,3    
16996120.00000, 0.00492, -0.09924,   -0.03802, 0.43433, -1.15837,         -0.25872, 0.11652,   0.03401, -0.58257, -0.78377,       35.99973, 60.00000, 0.07338,            0.30998, 0.32369, -0.20113,   23.63924, 1521,      3,3,3    
17006120.00000, 0.00291, -0.18982,   0.28675, 0.38416, -1.15837,          -0.25759, 0.13302,   -0.11644, -0.58498, -0.78377,      36.06666, 60.00000, 0.07286,            0.31998, 0.32251, -0.19500,   23.62309, 1521,      3,3,3    
17016120.00000, 0.00129, -0.22117,   0.07886, 0.34050, -1.52550,          -0.25665, 0.10974,   -0.11241, -0.58512, -0.95724,      36.11803, 60.00000, 0.07767,            0.32998, 0.32260, -0.03643,   23.03648, 1513,      3,3,3    
17026120.00000, -0.00144, -0.25959,   -0.27996, 0.29690, -1.52550,        -0.25485, 0.21555,   -0.12623, -0.58542, -0.95724,      36.17820, 60.00000, 0.07374,            0.31998, 0.32237, -0.04395,   23.06580, 1513,      3,3,3    
17036120.00000, -0.00328, -0.13099,   -0.10364, 0.24650, -1.52550,        -0.25309, 0.16036,   -0.02621, -0.58777, -0.95724,      36.22301, 60.00000, 0.07731,            0.33998, 0.32371, -0.05143,   23.08623, 1513,      3,3,3    
17046120.00000, -0.00487, -0.18774,   0.25875, 0.19813, -1.52550,         -0.25111, 0.25154,   -0.07709, -0.59662, -0.95724,      36.25240, 60.00000, 0.08061,            0.32998, 0.32495, -0.02591,   22.98588, 1512,      3,3,3    
17056120.00000, -0.00618, -0.10570,   0.20553, 0.16022, -1.52550,         -0.24940, 0.14330,   -0.04708, -0.59393, -0.95724,      36.22402, 60.00000, 0.08196,            0.31998, 0.32456, -0.06052,   23.11565, 1514,      3,3,3    
17066120.00000, -0.00762, -0.19106,   0.09084, 0.10611, -1.40193,         -0.24776, 0.12022,   -0.18459, -0.58818, -0.60006,      36.12942, 60.00000, 0.07959,            0.31998, 0.32350, -0.03315,   23.01980, 1512,      3,3,3    
17076172.00000, -0.00927, -0.24941,   -0.06547, 0.05717, -1.40193,        -0.24672, 0.17731,   -0.23017, -0.57414, -0.60006,      36.09221, 60.00000, 0.08021,            0.31998, 0.32281, -0.01625,   22.96102, 1512,      3,3,3    
17086240.00000, -0.01199, -0.29818,   0.11943, 0.00450, -1.40193,         -0.24429, 0.21831,   -0.28514, -0.54751, -0.60006,      36.11456, 60.00000, 0.08286,            0.31999, 0.32225, -0.02537,   22.99764, 1512,      3,3,3    
17096240.00000, -0.01412, -0.19205,   0.16836, -0.04393, -1.40193,        -0.24272, 0.19643,   -0.25831, -0.53414, -0.60006,      36.13038, 60.00000, 0.08200,            0.31999, 0.32157, -0.01455,   22.96116, 1512,      3,3,3    
17106240.00000, -0.01607, -0.17094,   0.26152, -0.09671, -1.40193,        -0.24052, 0.20184,   -0.30134, -0.50748, -0.60006,      36.14606, 60.00000, 0.07954,            0.30999, 0.32024, 0.10409,   22.52987, 1506,      3,3,3    
17116240.00000, -0.01755, -0.20416,   0.41543, -0.16509, -1.02275,        -0.23895, 0.14547,   -0.19615, -0.50065, -1.02263,      36.16213, 60.00000, 0.08063,            0.31999, 0.32150, 0.09347,   22.56283, 1506,      3,3,3    
17126240.00000, -0.01957, -0.28509,   0.12966, -0.21120, -1.02275,        -0.23740, 0.20651,   -0.22955, -0.49394, -1.02263,      36.18245, 60.00000, 0.08054,            0.31999, 0.32299, 0.28600,   21.84351, 1496,      3,3,3    
17136240.00000, -0.02168, -0.19301,   0.21038, -0.27062, -1.02275,        -0.23575, 0.17580,   -0.57098, -0.46967, -1.02263,      36.20699, 60.00000, 0.07901,            0.31999, 0.32461, 0.27072,   21.89273, 1496,      3,3,3    
17146240.00000, -0.02375, -0.26098,   0.39949, -0.32780, -1.02275,        -0.23360, 0.21910,   -0.52036, -0.42961, -1.02263,      36.21360, 60.00000, 0.07998,            0.31999, 0.32633, 0.11579,   22.45650, 1504,      3,3,3    
17156240.00000, -0.02564, -0.14923,   0.67147, -0.36999, -1.02275,        -0.23217, 0.13903,   -0.49083, -0.39126, -1.02263,      36.17800, 60.00000, 0.08380,            0.31999, 0.32751, 0.15313,   22.31400, 1502,      3,3,3    
17166240.00000, -0.02710, -0.16617,   0.21462, -0.42370, -1.27597,        -0.23063, 0.17861,   -0.46848, -0.36282, -0.99252,      36.08074, 60.00000, 0.08025,            0.31998, 0.32759, 0.12523,   22.41464, 1504,      3,3,3    
17176240.00000, -0.02844, -0.13669,   -0.06800, -0.46188, -1.27597,       -0.22915, 0.15484,   -0.38075, -0.33699, -0.99252,      36.00101, 60.00000, 0.07747,            0.30998, 0.32600, 0.07949,   22.59138, 1506,      3,3,3    
17186240.00000, -0.03011, -0.24463,   0.29585, -0.50424, -1.27597,        -0.22736, 0.19198,   -0.42497, -0.32018, -0.99252,      35.94139, 60.00000, 0.08040,            0.31998, 0.32569, 0.07142,   22.62317, 1507,      3,3,3    
17196240.00000, -0.03184, -0.16146,   0.37536, -0.54173, -1.27597,        -0.22597, 0.16882,   -0.46476, -0.29545, -0.99252,      35.93464, 60.00000, 0.07880,            0.30998, 0.32435, -0.02344,   22.98088, 1512,      3,3,3    
17206296.00000, -0.03342, -0.10483,   0.36901, -0.59407, -1.27597,        -0.22418, 0.12089,   -0.58123, -0.24712, -0.99252,      35.97848, 60.00000, 0.07736,            0.31998, 0.32321, -0.09454,   23.24959, 1516,      3,3,3    
17216296.00000, -0.03517, -0.17400,   0.11852, -0.64221, -1.30113,        -0.22293, 0.11899,   -0.41800, -0.21202, -0.82963,      36.01584, 60.00000, 0.07774,            0.31998, 0.32139, -0.05734,   23.12031, 1514,      3,3,3    
17226296.00000, -0.03658, -0.08492,   0.09649, -0.67928, -1.30113,        -0.22169, 0.08394,   -0.49738, -0.18801, -0.82963,      36.05112, 60.00000, 0.08100,            0.30998, 0.31984, -0.07158,   23.18127, 1515,      3,3,3    
17236324.00000, -0.03783, -0.16641,   0.25242, -0.73243, -1.30113,        -0.22019, 0.19626,   -0.49407, -0.16077, -0.82963,      36.03105, 60.00000, 0.07945,            0.30997, 0.31769, -0.11271,   23.34427, 1517,      3,3,3    
17246328.00000, -0.03980, -0.14484,   0.37773, -0.76796, -1.30113,        -0.21842, 0.11254,   -0.52201, -0.11944, -0.82963,      35.96416, 60.00000, 0.07838,            0.30997, 0.31594, -0.02348,   23.02405, 1512,      3,3,3    
17256400.00000, -0.04160, -0.27309,   0.44735, -0.80135, -1.30113,        -0.21681, 0.21466,   -0.45472, -0.08441, -0.82963,      35.88189, 60.00000, 0.08368,            0.29997, 0.31431, -0.05399,   23.14512, 1514,      3,3,3    
17266400.00000, -0.04367, -0.11432,   0.13109, -0.83712, -0.75265,        -0.21505, 0.10297,   -0.55880, -0.06469, -1.77062,      35.79326, 60.00000, 0.08369,            0.30997, 0.31331, -0.19561,   23.67307, 1521,      3,3,3    
17276400.00000, -0.04514, -0.18668,   0.23852, -0.87512, -0.75265,        -0.21375, 0.09411,   -0.63825, -0.03834, -1.77062,      35.70665, 60.00000, 0.08464,            0.30996, 0.31166, -0.06149,   23.18632, 1515,      3,3,3    
17286400.00000, -0.04640, -0.06657,   0.39448, -0.91095, -0.75265,        -0.21327, 0.00244,   -0.60204, -0.01807, -1.77062,      35.59586, 60.00000, 0.08827,            0.30996, 0.31132, 0.03566,   22.82948, 1510,      3,3,3    
17296400.00000, -0.04730, -0.17800,   0.60290, -0.93323, -0.75265,        -0.21290, 0.16979,   -0.75166, 0.00545, -1.77062,       35.53794, 60.00000, 0.08896,            0.31996, 0.31255, 0.10690,   22.56196, 1506,      3,3,3    
17306420.00000, -0.04953, -0.16417,   0.39718, -0.99063, -0.75265,        -0.21115, 0.13293,   -0.48423, 0.02427, -1.77062,       35.51576, 60.00000, 0.08823,            0.31995, 0.31391, 0.12574,   22.48290, 1505,      3,3,3    
17316492.00000, -0.05162, -0.24878,   0.01084, -1.02831, -1.12687,        -0.20903, 0.19290,   -0.24303, 0.02739, -1.27517,       35.49378, 60.00000, 0.08832,            0.31995, 0.31523, 0.11759,   22.50515, 1505,      3,3,3    
17326492.00000, -0.05350, -0.11826,   0.40018, -1.07273, -1.12687,        -0.20747, 0.11280,   -0.37466, 0.02852, -1.27517,       35.46522, 60.00000, 0.09002,            0.32994, 0.31759, 0.14625,   22.38814, 1504,      3,3,3    
17336492.00000, -0.05519, -0.17964,   0.43102, -1.10602, -1.12687,        -0.20627, 0.14705,   -0.62771, 0.04130, -1.27517,       35.40543, 60.00000, 0.08843,            0.31994, 0.31972, 0.16318,   22.31598, 1502,      3,3,3    
17346492.00000, -0.05707, -0.11296,   0.42208, -1.13714, -1.12687,        -0.20513, 0.05357,   -0.35846, 0.07033, -1.27517,       35.30981, 60.00000, 0.08685,            0.30994, 0.32079, 0.14444,   22.37850, 1503,      3,3,3    
17356492.00000, -0.05886, -0.28325,   0.22864, -1.17074, -1.12687,        -0.20431, 0.16774,   -0.35094, 0.08410, -1.27517,       35.20786, 60.00000, 0.08705,            0.29994, 0.31973, 0.28850,   21.85119, 1496,      3,3,3    
17366492.00000, -0.06092, -0.12224,   0.37133, -1.20862, -0.88792,        -0.20285, 0.09219,   -0.44343, 0.08872, -1.97150,       35.12613, 60.00000, 0.08954,            0.30993, 0.32111, 0.27538,   21.89318, 1497,      3,3,3    
17376492.00000, -0.06261, -0.23011,   0.46501, -1.26013, -0.88792,        -0.20100, 0.22097,   -0.27584, 0.08938, -1.97150,       35.03332, 60.00000, 0.08604,            0.32992, 0.32330, 0.09815,   22.53652, 1506,      3,3,3    
17386492.00000, -0.06473, -0.14222,   0.70135, -1.28922, -0.88792,        -0.19892, 0.12948,   -0.59056, 0.08917, -1.97150,       34.96711, 60.00000, 0.08317,            0.32992, 0.32587, 0.24798,   21.97248, 1498,      3,3,3    
17396492.00000, -0.06631, -0.10210,   0.20410, -1.31356, -0.88792,        -0.19805, 0.05632,   -0.47948, 0.09749, -1.97150,       34.91402, 60.00000, 0.08545,            0.32991, 0.32974, 0.27992,   21.83216, 1496,      3,3,3    
17406492.00000, -0.06767, -0.09321,   0.23496, -1.35602, -0.88792,        -0.19754, 0.04539,   -0.37789, 0.09254, -1.97150,       34.87220, 60.00000, 0.08284,            0.33990, 0.33394, 0.30008,   21.73592, 1494,      3,3,3    
17416508.00000, -0.06884, -0.20471,   0.33220, -1.39365, -1.46286,        -0.19644, 0.16988,   -0.37599, 0.09555, -1.06384,       34.86564, 60.00000, 0.08097,            0.31990, 0.33641, 0.23593,   21.96065, 1497,      3,3,3    
17426508.00000, -0.07073, -0.12384,   0.44578, -1.42007, -1.46286,        -0.19437, 0.17043,   -0.13269, 0.08631, -1.06384,       34.90147, 60.00000, 0.08436,            0.32990, 0.33748, 0.22055,   22.01219, 1498,      3,3,3    
17436508.00000, -0.07225, -0.18104,   0.16934, -1.46213, -1.46286,        -0.19302, 0.19185,   -0.26015, 0.07920, -1.06384,       34.94819, 60.00000, 0.07901,            0.31990, 0.33668, 0.18506,   22.14664, 1500,      3,3,3    
17446508.00000, -0.07418, -0.11582,   0.22234, -1.50176, -1.46286,        -0.19152, 0.06512,   -0.20578, 0.06516, -1.06384,       35.00634, 60.00000, 0.07702,            0.33988, 0.33774, 0.09904,   22.45899, 1505,      3,3,3    
17456568.00000, -0.07577, -0.25392,   0.49250, -1.52831, -1.46286,        -0.19095, 0.13122,   -0.27715, 0.05576, -1.06384,       35.04428, 60.00000, 0.07817,            0.33988, 0.33871, 0.10644,   22.42776, 1504,      3,3,3    
17466568.00000, -0.07761, -0.08255,   0.23245, -1.55024, -0.96212,        -0.19062, -0.02034,   -0.31633, 0.05579, -1.96504,      35.05774, 60.00000, 0.07280,            0.33988, 0.33841, -0.05379,   23.02035, 1512,      3,3,3    
17476568.00000, -0.07867, -0.14790,   0.29393, -1.56811, -0.96212,        -0.19021, 0.04268,   -0.42961, 0.04238, -1.96504,       35.07364, 60.00000, 0.07227,            0.33987, 0.33926, -0.05425,   23.01824, 1512,      3,3,3    
17486568.00000, -0.07983, -0.07612,   0.14941, -1.58807, -0.96212,        -0.18961, 0.05706,   -0.31495, 0.03522, -1.96504,       35.10483, 60.00000, 0.07471,            0.33987, 0.33917, -0.04217,   22.97346, 1512,      3,3,3    
17496568.00000, -0.08086, -0.12274,   0.36789, -1.61241, -0.96212,        -0.18840, 0.15974,   -0.28070, 0.01935, -1.96504,       35.13417, 60.00000, 0.07347,            0.33987, 0.33836, -0.05079,   23.00972, 1512,      3,3,3    
17506568.00000, -0.08223, -0.07923,   0.60609, -1.64351, -0.96212,        -0.18655, 0.13460,   -0.17831, 0.00152, -1.96504,       35.15693, 60.00000, 0.07182,            0.33986, 0.33859, -0.05110,   23.01058, 1512,      3,3,3    
17516568.00000, -0.08368, -0.23168,   0.37222, -1.65916, -0.90676,        -0.18540, 0.14611,   -0.18094, -0.01876, -1.11667,      35.17968, 60.00000, 0.07463,            0.34985, 0.34036, 0.00188,   22.80500, 1509,      3,3,3    
17526568.00000, -0.08604, -0.14136,   0.04579, -1.66804, -0.90676,        -0.18399, 0.09478,   -0.12816, -0.03710, -1.11667,      35.20901, 60.00000, 0.07436,            0.34985, 0.34134, 0.01932,   22.73494, 1508,      3,3,3    
17536568.00000, -0.08779, -0.20155,   0.27443, -1.69245, -0.90676,        -0.18334, 0.03511,   -0.09783, -0.05284, -1.11667,      35.23171, 60.00000, 0.07234,            0.33985, 0.34162, 0.08487,   22.49148, 1505,      3,3,3    
17546568.00000, -0.08905, -0.05126,   0.46354, -1.70390, -0.90676,        -0.18299, 0.01653,   0.11032, -0.08675, -1.11667,       35.26360, 60.00000, 0.07401,            0.33985, 0.34278, 0.08085,   22.50116, 1505,      3,3,3    
17556568.00000, -0.09007, -0.12271,   0.57144, -1.71301, -0.90676,        -0.18247, 0.11752,   0.03804, -0.12768, -1.11667,       35.30901, 60.00000, 0.07433,            0.34984, 0.34386, 0.10232,   22.41699, 1504,      3,3,3    
17566568.00000, -0.09142, -0.08912,   0.19271, -1.72169, -0.96011,        -0.18167, 0.04872,   -0.09783, -0.14664, -1.40905,      35.36050, 60.00000, 0.06880,            0.33985, 0.34405, 0.09160,   22.45416, 1504,      3,3,3    
17576568.00000, -0.09237, -0.08991,   0.25110, -1.75246, -0.96011,        -0.18077, 0.11982,   -0.14217, -0.16533, -1.40905,      35.41213, 60.00000, 0.06798,            0.33984, 0.34437, 0.08506,   22.47674, 1505,      3,3,3    
17586568.00000, -0.09347, -0.07633,   0.40103, -1.77235, -0.96011,        -0.17927, 0.10356,   -0.01624, -0.19553, -1.40905,      35.47282, 60.00000, 0.06939,            0.34983, 0.34466, 0.12189,   22.33952, 1503,      3,3,3    
17596568.00000, -0.09417, -0.16265,   0.32880, -1.78539, -0.96011,        -0.17839, 0.11255,   0.00780, -0.22422, -1.40905,       35.55555, 60.00000, 0.06601,            0.33983, 0.34492, 0.09802,   22.42631, 1504,      3,3,3    
17606568.00000, -0.09558, -0.08453,   0.63118, -1.81154, -0.96011,        -0.17770, 0.05096,   -0.02041, -0.25711, -1.40905,      35.63636, 60.00000, 0.06411,            0.33983, 0.34515, 0.12954,   22.30976, 1502,      3,3,3    
17616568.00000, -0.09732, -0.25546,   0.52249, -1.83559, -1.26353,        -0.17741, 0.09295,   0.09595, -0.29727, -1.25886,       35.73498, 60.00000, 0.06279,            0.32983, 0.34456, 0.11656,   22.36035, 1503,      3,3,3    
17626568.00000, -0.09954, -0.12003,   0.08582, -1.85929, -1.26353,        -0.17668, 0.04282,   0.15479, -0.33753, -1.25886,       35.83814, 60.00000, 0.06032,            0.32982, 0.34274, -0.06100,   23.02456, 1512,      3,3,3    
17636596.00000, -0.10105, -0.17897,   0.12452, -1.87870, -1.26353,        -0.17619, 0.04768,   0.28908, -0.39172, -1.25886,       35.95929, 60.00000, 0.05942,            0.32981, 0.34088, 0.06625,   22.56412, 1506,      3,3,3    
17646596.00000, -0.10236, -0.06139,   0.36281, -1.88927, -1.26353,        -0.17539, 0.07646,   0.25956, -0.42692, -1.25886,       36.03343, 60.00000, 0.05866,            0.32981, 0.33909, -0.11549,   23.24518, 1516,      3,3,3    
17656596.00000, -0.10317, -0.10681,   0.70814, -1.92533, -1.26353,        -0.17530, -0.04446,   0.19866, -0.49663, -1.25886,      36.23493, 60.00000, 0.05826,            0.32980, 0.33637, -0.05146,   23.02399, 1512,      3,3,3    
17666596.00000, -0.10402, -0.04649,   0.55823, -1.95280, -1.73669,        -0.17512, 0.04003,   0.35159, -0.56964, -1.43934,       36.39221, 60.00000, 0.05721,            0.31980, 0.33402, -0.08785,   23.16995, 1514,      3,3,3    
17676596.00000, -0.10428, -0.04188,   0.10956, -1.96262, -1.73669,        -0.17468, 0.08575,   0.27507, -0.62915, -1.43934,       36.53566, 60.00000, 0.05528,            0.31979, 0.33105, -0.12498,   23.32070, 1517,      3,3,3    
17686596.00000, -0.10488, -0.03107,   -0.00548, -1.97887, -1.73669,       -0.17424, -0.00258,   0.07031, -0.66843, -1.43934,      36.66976, 60.00000, 0.05244,            0.32978, 0.32970, -0.13117,   23.35015, 1517,      3,3,3    
17696596.00000, -0.10560, -0.17414,   0.04902, -1.99295, -1.73669,        -0.17375, 0.01109,   0.14021, -0.71391, -1.43934,       36.78855, 60.00000, 0.05571,            0.31978, 0.32700, -0.17744,   23.53490, 1520,      3,3,3    
17706596.00000, -0.10764, -0.12617,   0.24532, -2.01345, -1.73669,        -0.17370, 0.00372,   0.25293, -0.76244, -1.43934,       36.93185, 60.00000, 0.05699,            0.31977, 0.32451, -0.19548,   23.61459, 1521,      3,3,3    
17716596.00000, -0.11016, -0.41187,   0.35345, -2.03619, -1.47357,        -0.17347, 0.01010,   0.18860, -0.80390, -1.57796,       37.05951, 60.00000, 0.05978,            0.32976, 0.32399, -0.09321,   23.23960, 1515,      3,3,3    
17726596.00000, -0.11273, -0.11584,   0.35440, -2.04126, -1.47357,        -0.17333, 0.01267,   0.22495, -0.85372, -1.57796,       37.17171, 60.00000, 0.05956,            0.31976, 0.32319, -0.10433,   23.28492, 1516,      3,3,3    
17736596.00000, -0.11432, -0.23999,   0.53969, -2.06610, -1.47357,        -0.17315, -0.00169,   0.29515, -0.91027, -1.57796,      37.28439, 60.00000, 0.06030,            0.32974, 0.32241, -0.08814,   23.22991, 1515,      3,3,3    
17746596.00000, -0.11578, -0.05895,   0.53809, -2.08213, -1.47357,        -0.17305, 0.01802,   0.45878, -0.97109, -1.57796,       37.39046, 60.00000, 0.06285,            0.32973, 0.32256, -0.07447,   23.17911, 1515,      3,3,3    
17756596.00000, -0.11651, -0.08084,   0.62979, -2.10046, -1.47357,        -0.17310, 0.05220,   0.29152, -1.02481, -1.57796,       37.48087, 60.00000, 0.06173,            0.32973, 0.32242, -0.04554,   23.07315, 1513,      3,3,3    
17766596.00000, -0.11739, -0.05843,   0.54752, -2.12113, -1.21762,        -0.17286, 0.03259,   0.37293, -1.07176, -1.41959,       37.56450, 60.00000, 0.06273,            0.31972, 0.32151, -0.07455,   23.18461, 1515,      3,3,3    
17776596.00000, -0.11804, -0.08605,   0.43371, -2.14609, -1.21762,        -0.17238, 0.01990,   0.44643, -1.12763, -1.41959,       37.64849, 60.00000, 0.06357,            0.32970, 0.32217, -0.04873,   23.08543, 1513,      3,3,3    
17786596.00000, -0.11860, -0.05504,   0.26434, -2.16453, -1.21762,        -0.17208, 0.08518,   0.40887, -1.18075, -1.41959,       37.71681, 60.00000, 0.06334,            0.32969, 0.32273, -0.07225,   23.16879, 1514,      3,3,3    
17796596.00000, -0.11955, -0.20013,   0.27366, -2.17648, -1.21762,        -0.17184, -0.01249,   0.17663, -1.20983, -1.41959,      37.79318, 60.00000, 0.06080,            0.32969, 0.32326, -0.04595,   23.06852, 1513,      3,3,3    
17806596.00000, -0.12104, -0.15089,   0.21191, -2.18858, -1.21762,        -0.17174, 0.02434,   0.33034, -1.23841, -1.41959,       37.85404, 60.00000, 0.06254,            0.32968, 0.32390, -0.04386,   23.05777, 1513,      3,3,3    
17816596.00000, -0.12316, -0.22317,   0.17101, -2.20234, -1.35009,        -0.17167, 0.02090,   0.21378, -1.28287, -1.82103,       37.92866, 60.00000, 0.06341,            0.32967, 0.32529, -0.02529,   22.98170, 1512,      3,3,3    
17826596.00000, -0.12473, -0.16070,   0.23119, -2.21868, -1.35009,        -0.17137, 0.02637,   0.12961, -1.32073, -1.82103,       37.99879, 60.00000, 0.06527,            0.32967, 0.32635, -0.03502,   23.01223, 1512,      3,3,3    
17836596.00000, -0.12643, -0.13843,   0.06459, -2.21499, -1.35009,        -0.17095, 0.08274,   0.23097, -1.35157, -1.82103,       38.06609, 60.00000, 0.06747,            0.33965, 0.32887, -0.01347,   22.91981, 1511,      3,3,3    
17846596.00000, -0.12736, -0.09724,   0.45510, -2.21806, -1.35009,        -0.17039, -0.00614,   0.22997, -1.38453, -1.82103,      38.12695, 60.00000, 0.06612,            0.33965, 0.33013, -0.01033,   22.90259, 1511,      3,3,3    
17856596.00000, -0.12847, -0.06120,   0.26327, -2.24071, -1.35009,        -0.17033, 0.00414,   0.21589, -1.42454, -1.82103,       38.19501, 60.00000, 0.06394,            0.33964, 0.33065, -0.00844,   22.89229, 1511,      3,3,3    
17866596.00000, -0.12883, -0.00495,   0.20636, -2.23460, -1.44244,        -0.17021, 0.00372,   0.42403, -1.46200, -1.42077,       38.26248, 60.00000, 0.06354,            0.33963, 0.33186, 0.01284,   22.80805, 1509,      3,3,3    
17876596.00000, -0.12898, -0.09812,   0.51542, -2.24846, -1.44244,        -0.16999, 0.03999,   0.35012, -1.50619, -1.42077,       38.32391, 60.00000, 0.06430,            0.34961, 0.33380, 0.02103,   22.76851, 1509,      3,3,3    
17886596.00000, -0.12956, -0.01793,   0.32677, -2.25117, -1.44244,        -0.16969, 0.01035,   0.26467, -1.53934, -1.42077,       38.39141, 60.00000, 0.06406,            0.33961, 0.33482, 0.03223,   22.72116, 1508,      3,3,3    
17896596.00000, -0.12977, -0.06218,   0.54625, -2.26291, -1.44244,        -0.16951, -0.00644,   0.30814, -1.56840, -1.42077,      38.46125, 60.00000, 0.06463,            0.32962, 0.33508, 0.04232,   22.68351, 1508,      3,3,3    
17906596.00000, -0.13018, -0.05962,   0.34273, -2.27234, -1.44244,        -0.16942, 0.06166,   0.25927, -1.60371, -1.42077,       38.52234, 60.00000, 0.06296,            0.33960, 0.33679, 0.06172,   22.60209, 1507,      3,3,3    
17916596.00000, -0.13054, -0.01273,   0.35092, -2.27297, -1.13696,        -0.16909, 0.02589,   0.18147, -1.62134, -1.42734,       38.58931, 60.00000, 0.06354,            0.33960, 0.33783, 0.08225,   22.52094, 1505,      3,3,3    
17926596.00000, -0.13066, -0.04697,   0.48466, -2.27806, -1.13696,        -0.16884, 0.07184,   0.24794, -1.64774, -1.42734,       38.65004, 60.00000, 0.06024,            0.33959, 0.33874, 0.09492,   22.47003, 1505,      3,3,3    
17936596.00000, -0.13093, -0.00015,   0.28483, -2.28740, -1.13696,        -0.16838, 0.03289,   0.38115, -1.68307, -1.42734,       38.71115, 60.00000, 0.05841,            0.33958, 0.33995, 0.11610,   22.38525, 1503,      3,3,3    
17946596.00000, -0.13105, -0.05203,   0.24750, -2.29475, -1.13696,        -0.16804, 0.07199,   0.08303, -1.70288, -1.42734,       38.77172, 60.00000, 0.05788,            0.32959, 0.34014, 0.08700,   22.49113, 1505,      3,3,3    
17956596.00000, -0.13134, -0.00473,   0.27595, -2.30846, -1.13696,        -0.16754, 0.03506,   0.26615, -1.72519, -1.42734,       38.83912, 60.00000, 0.05861,            0.33957, 0.34097, 0.08658,   22.48873, 1505,      3,3,3    
17966596.00000, -0.13143, -0.01022,   0.22162, -2.31582, -1.25850,        -0.16729, 0.01745,   0.23219, -1.74464, -1.15326,       38.89076, 60.00000, 0.05989,            0.33956, 0.34091, 0.09681,   22.45106, 1504,      3,3,3    
17976596.00000, -0.13173, -0.02539,   0.21411, -2.32311, -1.25850,        -0.16684, 0.04963,   0.19208, -1.76448, -1.15326,       38.95135, 60.00000, 0.05984,            0.34955, 0.34240, 0.10249,   22.42245, 1504,      3,3,3    
17986596.00000, -0.13197, -0.05052,   0.09479, -2.33293, -1.25850,        -0.16627, 0.07943,   0.19766, -1.77755, -1.15326,       39.00516, 60.00000, 0.05901,            0.33955, 0.34284, 0.08254,   22.49380, 1505,      3,3,3    
17996596.00000, -0.13227, -0.01138,   0.27698, -2.34024, -1.25850,        -0.16568, 0.04119,   0.20627, -1.79702, -1.15326,       39.05681, 60.00000, 0.06013,            0.33955, 0.34310, 0.07527,   22.51949, 1505,      3,3,3    
18006596.00000, -0.13234, 0.00074,   0.25505, -2.34585, -1.25850,         -0.16533, 0.01486,   0.24328, -1.80079, -1.15326,       39.10131, 60.00000, 0.06175,            0.33955, 0.34317, 0.04776,   20.83588, 1481,      3,3,3    
18016596.00000, -0.13244, -0.04510,   0.24878, -2.35591, -1.34405,        -0.16507, 0.07200,   0.16825, -1.81334, -1.13356,       39.13960, 60.00000, 0.06357,            0.33954, 0.34389, 0.04915,   20.82689, 1481,      3,3,3    
18026596.00000, -0.13275, -0.01686,   0.31176, -2.37066, -1.34405,        -0.16452, 0.02079,   0.08932, -1.81271, -1.13356,       39.17756, 60.00000, 0.06538,            0.33954, 0.34354, 0.01381,   20.95934, 1483,      3,3,3    
18036596.00000, -0.13294, -0.05690,   0.27931, -2.37481, -1.34405,        -0.16429, 0.05816,   -0.07559, -1.80062, -1.13356,      39.20832, 60.00000, 0.06738,            0.33954, 0.34332, 0.07424,   20.73718, 1480,      3,3,3    
18046596.00000, -0.13332, -0.03160,   0.55392, -2.39219, -1.34405,        -0.16385, 0.02048,   -0.07362, -1.79285, -1.13356,      39.23057, 60.00000, 0.07087,            0.33954, 0.34322, 0.05706,   20.80200, 1481,      3,3,3    
18056596.00000, -0.13351, -0.04480,   0.37203, -2.40069, -1.34405,        -0.16364, 0.05784,   0.13450, -1.78895, -1.13356,       39.24381, 60.00000, 0.06920,            0.33954, 0.34310, 0.04931,   20.83068, 1481,      3,3,3    
